0	1.000341
1	0.999195
2	1.010537
3	0.996543
4	0.982657
5	1.014808
6	1.013696
7	1.007153
8	0.989884
9	0.98954
10	1.035864
11	1.003599
12	0.978964
13	1.017181
14	1.015613
15	1.00298
16	1.002824
17	1.004785
18	1.004453
19	1.00442
20	0.995053
21	0.996061
22	0.994998
23	0.994721
24	0.999076
25	0.996864
26	0.998292
27	1.000258
28	1.001256
29	0.998923
30	0.999018
31	1.00002
32	1.000976
33	1.00043
34	0.998964
35	1.00043
36	1.002462
37	1.001833
38	0.999592
39	0.997792
40	0.996318
41	0.999433
42	1.002649
43	1.000031
44	1.002601
45	1.001131
46	1.001171
47	1.002718
48	1.003115
49	1.000522
50	1.000528
51	0.997297
52	0.999805
53	0.997342
54	1.005351
55	1.002248
56	0.998987
57	0.990488
58	0.991282
59	0.989513
60	0.989257
61	0.989521
62	0.990689
63	0.989961
64	0.992088
65	0.990057
66	0.991236
67	0.998473
68	1.001361
69	1.003631
70	1.000716
71	1.005019
72	1.000945
73	0.995348
74	0.994236
75	0.992766
76	0.994982
77	0.997222
78	1.006227
79	1.009957
80	1.012808
81	1.00628
82	0.992182
83	0.98146
84	0.972503
85	0.979863
86	0.980889
87	0.987334
88	0.992392
89	0.996804
90	1.001003
91	1.01141
92	1.011751
93	1.012156
94	1.012615
95	1.013103
96	1.013597
97	1.014084
98	1.015803
99	1.016122
100	1.011762
101	1.006881
102	1.000898
103	0.998003
104	0.993097
105	0.992333
106	0.991911
107	0.986918
108	0.991516
109	0.987538
110	0.983549
111	0.981931
112	0.991097
113	1.001481
114	1.006415
115	1.002648
116	0.994928
117	0.998859
118	0.99872
119	1.003791
120	1.001352
121	1.00333
122	1.00863
123	1.008381
124	1.011826
125	1.012066
126	1.009884
127	1.009227
128	1.004437
129	0.995615
130	0.985047
131	0.986619
132	0.984937
133	0.979706
134	0.987406
135	0.990349
136	0.994919
137	0.999643
138	1.003141
139	1.004168
140	1.007495
141	1.009573
142	1.008194
143	1.005438
144	1.005124
145	1.004735
146	1.004292
147	1.003824
148	1.003365
149	0.999959
150	0.996024
151	0.989868
152	0.990758
153	0.994714
154	0.999781
155	0.999893
156	0.997597
157	0.998298
158	0.995908
159	0.995423
160	0.999058
161	1.003911
162	1.008302
163	1.010397
164	0.996363
165	0.991767
166	1.00256
167	0.992196
168	0.990865
169	0.993279
170	0.997234
171	1.001549
172	1.000384
173	0.997595
174	0.994669
175	0.99476
176	0.99407
177	0.994415
178	0.992844
179	0.989773
180	0.996039
181	1.007384
182	1.019491
183	1.022467
184	1.026773
185	1.01691
186	1.01075
187	1.006747
188	1.004731
189	1.000879
190	0.996947
191	0.999073
192	1.000404
193	0.994413
194	0.976894
195	0.981753
196	0.98866
197	0.989246
198	0.987381
199	0.992343
200	0.993334
201	0.994994
202	0.994528
203	0.994932
204	1.000685
205	1.004424
206	1.008222
207	1.012086
208	1.016027
209	1.020061
210	1.017819
211	1.024016
212	1.010013
213	1.004615
214	1.016799
215	0.996857
216	0.994302
217	0.995729
218	1.004916
219	0.995078
220	0.978962
221	0.987408
222	0.996193
223	0.998414
224	0.997164
225	0.995466
226	0.99104
227	0.993157
228	0.989907
229	0.99425
230	1.008027
231	1.010882
232	1.004243
233	1.002127
234	1.000677
235	0.992247
236	0.991806
237	0.997138
238	0.998944
239	0.999158
240	1.001302
241	1.002649
242	1.003994
243	1.002604
244	1.00301
245	1.005521
