0	1.0038061865140744
1	0.9901005232937542
2	1.0035565116821965
3	1.0060259426831166
4	0.9996049653374305
5	0.9903429067346543
6	1.000449278144481
7	0.9949117079248888
8	1.009585414339119
9	1.0069005390261623
10	0.9866928163937281
11	1.0021370764560389
12	1.0094192862974198
13	0.9978157584826342
14	0.9908725137281745
15	0.9969548983448856
16	1.0119726603152757
17	1.0011534575158951
18	0.9974294394561655
19	0.9953405620223846
20	0.9996608419603479
21	1.0095812645630495
22	0.9962741601383038
23	0.9961574036787536
24	1.00346789823791
25	0.9936842712099033
26	1.0021499234378508
27	1.0029039814793463
28	0.9968661796349374
29	1.0008788653592904
30	0.9855714092377295
31	0.9932611536804362
32	1.0107444372964942
33	1.0157915161192395
34	1.0226490614094081
35	0.9852218810434921
36	0.9868660354957882
37	1.0075086826974136
38	1.0177379007410623
39	0.9973777665878567
40	1.0062873481147556
41	0.9954726436120866
42	0.9889189826730749
43	0.9897777359432666
44	0.9972461047852057
45	0.9903660958891596
46	0.985848300701907
47	1.0083033174344802
48	0.9837797650427111
49	0.9838026381020807
50	0.9936908137187167
51	0.9972075694460196
52	0.9956427458966324
53	0.9887148342115339
54	1.0066875801936281
55	0.9944138552014842
56	1.0150890148825271
57	1.010448409236079
58	1.1201436408575605
59	0.9824923142014491
60	0.9987236667711917
61	0.9730973328299184
62	1.0010950138633379
63	0.9977176960747539
64	0.9878896679235112
65	0.987315317400127
66	0.9961380628625329
67	1.0117313923761364
68	1.0284279472057674
69	1.0160523754759467
70	0.9996749004822557
71	0.9809615816585823
72	0.9767146646013118
73	0.9904259059069562
74	0.9698188493736386
75	0.9821641518156445
76	1.0185086765486777
77	1.0589066824949038
78	0.9735889620029072
79	0.9703199933994929
80	1.0307592542941642
81	1.044480048341928
82	1.0289355492954395
83	0.9991567795634264
84	0.9817900625666222
85	0.9732911660485928
86	0.9754329018794431
87	1.0075896087151859
88	1.0298601205746254
89	1.0059361356230672
90	0.9280772917867198
91	0.9584286727698091
92	1.0392885874256885
93	1.046228503937181
94	1.0
95	1.0
96	1.0
97	1.0
98	1.0
99	1.0
100	1.0
101	1.0
102	1.0
103	1.0
104	1.0
105	1.0
106	1.0
107	1.0
108	1.0
109	1.0
110	1.0
111	1.0
112	1.0156573373246394
113	0.9749228177197524
114	0.9588674058202677
115	0.98535716654302
116	0.9950791524852044
117	1.0001023047745714
118	0.9946751349396128
119	0.9936435054353081
120	1.003656897297629
121	0.994253808266201
122	0.9885104347406433
123	1.022756600445487
124	1.0273095578353688
125	1.0325988795002343
126	1.0407161195101022
127	1.0288311018626126
128	1.0242044388466467
129	1.0271763698002156
130	1.0208412817596946
131	1.0098509918875764
132	1.0052447643784206
133	0.9890579647893551
134	0.9728722081270854
135	0.9628759890376909
136	0.9767588961500726
137	0.9763201092993171
138	0.9996880313647973
139	1.0125960195559622
140	1.0
141	1.0
142	1.0
143	1.0
144	1.0
145	1.0
146	1.0
147	1.0
148	1.0
149	1.0
150	1.0
151	1.0
152	1.0
153	1.0
154	1.0
155	1.0
156	1.0
157	1.0
158	1.0
159	1.0
160	1.0
161	0.99411760244158
162	0.9768349748765732
163	0.9980213297210404
164	1.0435694800545592
165	0.9683702491504699
166	1.0334890879047036
167	1.0189706648292953
168	0.9992600482731554
169	1.007146917033296
170	0.9899224627783456
171	0.980968781894034
172	1.001351870325843
173	0.9851800736818606
174	0.9945854508827059
175	1.0111350438847984
176	1.009406675782071
177	1.0167603404666277
178	0.998800339972225
179	1.0023983734473432
180	1.0028727139735805
181	0.9976393016866594
182	0.9848913605329369
183	1.0020869523946412
184	0.991984249446193
185	0.9989014675415337
186	0.9877171267298769
187	1.001230441724184
188	0.9911119555513082
189	1.0280455386690472
190	1.013738950319735
191	1.003743381377746
192	1.0009311387712856
193	1.0027904050467455
194	0.9964571224231199
195	1.0052061964088355
196	0.9829472577701752
197	0.992187038132918
198	1.008811987832147
199	1.005467343024402
200	1.0057876952100067
201	1.001903159862583
202	0.9837940517663267
203	0.9885543698541691
204	1.0065759126722837
205	0.9972906450117534
206	0.9968331273463674
207	1.008717002681085
208	1.0038287221393989
209	1.0077096816487285
210	0.9833604361710326
211	1.0011773888674087
212	0.998007308632558
213	1.0242908691481742
214	0.9945322870689278
215	0.9788310008394633
216	0.99699955077716
217	0.983834423279144
218	1.077062406825219
219	1.003748878182869
220	0.9917983724996866
221	0.9770732206756199
222	1.0003832716255587
223	1.0
224	1.0
225	1.0
226	1.0
227	1.0
228	1.0
229	1.0
